Grupo,Subgrupo,Produto,Unidade,Regiao,UF,Ano,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
Fertilizante,Químico,FOSFITO,L,Sul,SC,2021,0.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,FOSFITO,L,Sudeste,MG,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,0.0
Fertilizante,Químico,FOSFITO DE MANGANÊS,L,Centro-Oeste,MT,2021,15400.0,15400.0,16850.0,16850.0,16850.0,16850.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,FTE BR 12 GRAN,"25,00 KG",Sudeste,ES,2021,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sudeste,MG,2021,11000.0,11000.0,13000.0,11000.0,11000.0,11000.0,11100.0,17000.0,17000.0,11800.0,10600.0,11800.0
Fertilizante,Químico,COMO E ZN + AUXINA,L,Centro-Oeste,MT,2022,21800.0,21800.0,21929.0,21929.0,21965.0,21690.0,21215.0,21085.0,19320.0,19270.0,19210.0,19200.0
Fertilizante,Químico,"COMO, STOLLER DO BRASIL LTDA, PDM",L,Sudeste,SP,2022,0.0,0.0,10900.0,0.0,0.0,0.0,0.0,0.0,8800.0,0.0,0.0,0.0
Fertilizante,Químico,DACAFÉ,L,Sudeste,ES,2022,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,1400.0
Fertilizante,Químico,DACAFÉ,L,Sudeste,MG,2022,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,ENRAIZADOR,L,Centro-Oeste,MT,2022,16700.0,17500.0,17720.0,17750.0,17785.0,17790.0,17390.0,17655.0,16060.0,15919.0,15919.0,15915.0
Fertilizante,Químico,FERTILIZANTE FOLIAR-SAIS-FH CAFÉ,KG,Sudeste,MG,2022,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0
Fertilizante,Químico,FERTILIZANTE FOLIAR-SAIS-FH CAFÉ,"10,00 KG",Sudeste,MG,2022,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,FERTILIZANTE FOLIAR-SAIS-FH CAFÉ,L,Sudeste,MG,2022,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,FERTILIZANTE FOLIAR-SAIS-FH CAFÉ,KG,Sudeste,ES,2022,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0
Fertilizante,Químico,FOSFITO,L,Sul,RS,2022,0.0,0.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.0,0.0
Fertilizante,Químico,FOSFITO,L,Sudeste,MG,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0
Fertilizante,Químico,FOSFITO,L,Sudeste,SP,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,5750.0,0.0,0.0
Fertilizante,Químico,FOSFITO,L,Sul,SC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4238.0,0.0,0.0,0.0
Fertilizante,Químico,FTE BR 12 GRAN,"25,00 KG",Sudeste,ES,2022,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13350.0,13350.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sudeste,MG,2022,12000.0,12900.0,16000.0,15100.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,19000.0,14600.0
Fertilizante,Químico,ENRAIZADOR,L,Centro-Oeste,MT,2023,16215.0,16215.0,16149.0,16100.0,15990.0,15590.0,15590.0,15590.0,15590.0,15590.0,15590.0,15590.0
Fertilizante,Químico,ENRAIZADOR,L,Sul,PR,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21300.0
Fertilizante,Químico,FERTILIZANTE FOLIAR-SAIS-FH CAFÉ,L,Sudeste,MG,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0
Fertilizante,Químico,FERTILIZANTE FOLIAR-SAIS-FH CAFÉ,KG,Sudeste,MG,2023,0.0,0.0,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,0.0
Fertilizante,Químico,FERTILIZANTE FOLIAR-SAIS-FH CAFÉ,KG,Sudeste,ES,2023,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0
Fertilizante,Químico,FOSFITO,L,Sudeste,MG,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0
Fertilizante,Químico,FOSFITO,L,Sul,RS,2023,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,FOSFITO,L,Sul,SC,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.0,0.0,0.0,0.0
Fertilizante,Químico,FTE BR 12 GRAN,"25,00 KG",Sudeste,ES,2023,0.0,0.0,13350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13617.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,BA,2023,22600.0,23000.0,24000.0,23000.0,21600.0,21600.0,25000.0,25900.0,26000.0,26500.0,25000.0,25000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,DF,2023,23000.0,23000.0,14000.0,19900.0,19900.0,23600.0,23600.0,22000.0,23600.0,23600.0,21000.0,21000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,GO,2023,14500.0,14500.0,15700.0,12200.0,12200.0,16000.0,16600.0,16600.0,16000.0,16000.0,20000.0,19800.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,MA,2023,21640.0,21640.0,21870.0,21870.0,21765.0,19500.0,18000.0,18000.0,18500.0,22500.0,18500.0,16500.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sudeste,MG,2023,14600.0,14800.0,20000.0,15000.0,15000.0,21500.0,20000.0,22000.0,21000.0,21000.0,23500.0,19500.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,MS,2023,46000.0,46088.0,33044.0,33044.0,33000.0,33000.0,30000.0,30500.0,30500.0,30500.0,34750.0,34750.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sudeste,SP,2024,26830.0,0.0,16325.0,0.0,15500.0,0.0,15900.0,0.0,25500.0,18000.0,24000.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sul,PR,2024,22106.0,22106.0,17000.0,0.0,22500.0,0.0,22500.0,0.0,22500.0,0.0,28500.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,PI,2024,18000.0,0.0,16000.0,0.0,20000.0,0.0,21000.0,0.0,20500.0,0.0,17000.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,MT,2024,26900.0,26900.0,26900.0,0.0,26900.0,0.0,26900.0,0.0,26900.0,0.0,26250.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,MS,2024,34750.0,34750.0,34500.0,0.0,33500.0,0.0,35750.0,0.0,35750.0,0.0,36000.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sudeste,MG,2024,18000.0,0.0,22750.0,0.0,16000.0,0.0,16000.0,0.0,16000.0,24000.0,16000.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,MA,2024,18000.0,17500.0,16500.0,0.0,13500.0,0.0,16000.0,0.0,16500.0,0.0,17500.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,GO,2024,19800.0,19800.0,18650.0,0.0,15500.0,0.0,15000.0,0.0,15500.0,15500.0,15500.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,DF,2024,21000.0,0.0,20900.0,0.0,15900.0,0.0,16000.0,0.0,16000.0,20000.0,19000.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,"50,00 KG",Nordeste,BA,2024,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,"GREEN FÉRTIL AMENDOIM, AGRIBRÁS, CDX GT407X",L,Sudeste,SP,2024,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,KCL,T,Centro-Oeste,GO,2024,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,KCL,T,Centro-Oeste,MS,2024,2.6,2.6,1.95,0.0,2.4,0.0,2.5,0.0,2.5,0.0,2.78,0.0
Fertilizante,Químico,KCL,T,Sudeste,SP,2024,2.28078,0.0,2.34747,0.0,2.33079,0.0,2.5856,0.0,2.416,0.0,2.658,0.0
Fertilizante,Químico,MANGANÊS 10%,L,Centro-Oeste,MT,2024,1368.0,1369.0,1377.0,0.0,1357.0,0.0,1367.0,0.0,1344.0,0.0,1341.0,0.0
Fertilizante,Químico,MANGANÊS E ZINCO,L,Centro-Oeste,MS,2020,700.0,750.0,750.0,780.0,780.0,780.0,780.0,780.0,800.0,800.0,800.0,0.0
Fertilizante,Químico,MAP,T,Centro-Oeste,MT,2020,1.892,2.0292,2.02667,2.02667,2.18333,2.13333,2.20833,2.429,2.429,2.667,2.667,2.667
Fertilizante,Químico,MAP,"50,00 KG",Nordeste,BA,2020,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,MAP,KG,Nordeste,PB,2020,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,MAP,T,Centro-Oeste,DF,2020,0.0,0.0,0.0,0.0,0.0,2.42,2.42,2.42,2.42,2.42,2.42,2.42
Fertilizante,Químico,MAP,T,Sudeste,MG,2020,1.9,1.9,1.9,1.9,2.08,2.08,2.08,2.08,2.305,2.305,2.15,2.3
Fertilizante,Químico,MAP,T,Centro-Oeste,MS,2020,1.99,1.999,2.15,2.3,2.45,2.45,2.45,2.45,2.5,2.5,2.5,0.0
Fertilizante,Químico,MAP,T,Sul,PR,2020,1.9225,1.9225,1.9225,1.9225,1.9225,2.004,2.004,2.004,2.004,2.004,2.004,2.004
Fertilizante,Químico,MAP,T,Sul,RS,2020,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Fertilizante,Químico,MAP,"50,00 KG",Norte,RO,2020,0.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,0.0
Fertilizante,Químico,MAP + 5% MICRONUTRIENTES,T,Nordeste,BA,2020,2.06,2.06,2.06,0.0,2.06,2.06,2.06,2.06,2.06,2.06,2.37,2.37
Fertilizante,Químico,MAP PURIFICADO,"25,00 KG",Sudeste,ES,2020,11250.0,0.0,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.0,14800.0
Fertilizante,Químico,MAP PURIFICADO,T,Nordeste,BA,2020,1.95,1.95,2.835,1.95,1.95,1.95,1.95,1.95,1.95,1.95,2.85,2.9
Fertilizante,Químico,MAP PURIFICADO,KG,Centro-Oeste,MT,2020,510.0,510.0,510.0,605.0,600.0,600.0,575.0,555.0,575.0,575.0,575.0,575.0
Fertilizante,Químico,MAP PURIFICADO,KG,Centro-Oeste,MS,2020,810.0,820.0,850.0,920.0,930.0,930.0,930.0,930.0,950.0,950.0,950.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,MS,2021,16150.0,16250.0,16500.0,16500.0,16500.0,16500.0,24450.0,25000.0,25000.0,25000.0,25500.0,25500.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,MT,2021,22800.0,22800.0,24830.0,24830.0,24830.0,24830.0,25445.0,28750.0,29250.0,29000.0,28500.0,26250.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,PI,2021,20000.0,20000.0,20000.0,20000.0,20000.0,21021.0,21549.0,17000.0,22103.0,22103.0,23211.0,23211.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sul,PR,2021,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10150.0,10302.0
Fertilizante,Químico,GESSO AGRÍCOLA,"50,00 KG",Nordeste,BA,2021,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sudeste,SP,2021,15267.0,14400.0,15650.0,14400.0,14400.0,15800.0,15800.0,16300.0,16300.0,16650.0,16800.0,16800.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,MA,2021,14000.0,14000.0,15000.0,16000.0,16000.0,16000.0,16000.0,16500.0,19000.0,19000.0,20000.0,20000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,DF,2021,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17800.0,18000.0,19200.0,12800.0,12600.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,BA,2021,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,22000.0,22000.0,22000.0,22000.0,25000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,GO,2021,9000.0,9000.0,12250.0,9000.0,9000.0,9000.0,9000.0,16200.0,17000.0,17000.0,12800.0,12800.0
Fertilizante,Químico,"GREEN FÉRTIL AMENDOIM, AGRIBRÁS, CDX GT407X",L,Sudeste,SP,2021,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,KCL,T,Sudeste,SP,2021,2.00225,2.00225,2.38,2.38,2.38,2.62678,2.62678,3.40988,3.40988,4.05716,4.18141,5.41058
Fertilizante,Químico,KCL,T,Centro-Oeste,GO,2021,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,MANGANÊS,L,Norte,RR,2021,1700.0,1700.0,1870.0,1870.0,1870.0,1500.0,2250.0,1685.0,1685.0,1685.0,1650.0,1650.0
Fertilizante,Químico,MANGANÊS 10%,L,Centro-Oeste,GO,2021,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1300.0,1300.0,1500.0,1500.0,2480.0,2480.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,MS,2022,25500.0,24600.0,24500.0,24750.0,27750.0,26750.0,26750.0,32000.0,0.0,0.0,26000.0,25000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,MT,2022,26250.0,27250.0,27250.0,27250.0,27250.0,27250.0,26900.0,26900.0,26900.0,26900.0,26900.0,26900.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,PI,2022,22378.0,21468.0,21468.0,21468.0,21400.0,21400.0,21400.0,21400.0,21500.0,21500.0,20000.0,27000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sul,PR,2022,10611.0,10773.0,10935.0,11099.0,11265.0,11500.0,13000.0,13228.0,13228.0,13228.0,35000.0,18000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sudeste,SP,2022,16900.0,16900.0,23767.0,22000.0,22000.0,22000.0,22333.0,0.0,24333.0,22767.0,20400.0,20650.0
Fertilizante,Químico,GESSO AGRÍCOLA,"50,00 KG",Nordeste,BA,2022,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,DF,2022,12500.0,21000.0,21300.0,21300.0,21800.0,21800.0,21800.0,22000.0,22300.0,22300.0,23000.0,23000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,BA,2022,0.0,25000.0,25000.0,24500.0,29000.0,33000.0,31500.0,20500.0,20250.0,21500.0,21500.0,21500.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,GO,2022,12500.0,12800.0,15450.0,16000.0,14300.0,14500.0,14000.0,14000.0,14550.0,14600.0,14600.0,14600.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,MA,2022,18000.0,18500.0,18000.0,19000.0,19000.0,20000.0,20500.0,23500.0,22000.0,22330.0,22837.0,23522.0
Fertilizante,Químico,"GREEN FÉRTIL AMENDOIM, AGRIBRÁS, CDX GT407X",L,Sudeste,SP,2022,0.0,0.0,2075.0,0.0,0.0,0.0,0.0,0.0,2075.0,0.0,0.0,0.0
Fertilizante,Químico,KCL,T,Sudeste,SP,2022,5.46289,5.96678,6.3055,6.3055,5.67865,6.49604,6.37104,0.0,6.595,5.08604,5.24604,4.97504
Fertilizante,Químico,KCL,T,Centro-Oeste,GO,2022,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,KCL,T,Centro-Oeste,MS,2022,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0,0.0,0.0,5.3,4.95
Fertilizante,Químico,MANGANÊS,L,Norte,RR,2022,1650.0,1800.0,1900.0,1755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Centro-Oeste,MT,2023,26900.0,26900.0,26900.0,26900.0,26900.0,26900.0,26900.0,26900.0,26900.0,26900.0,26900.0,26900.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Nordeste,PI,2023,27000.0,27000.0,26500.0,18000.0,25000.0,25000.0,25000.0,28000.0,28000.0,28000.0,20000.0,20000.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sul,PR,2023,15000.0,15000.0,15000.0,15000.0,21000.0,21000.0,21368.0,21400.0,21775.0,22106.0,22100.0,22106.0
Fertilizante,Químico,GESSO AGRÍCOLA,T,Sudeste,SP,2023,23450.0,27040.0,22950.0,24250.0,24250.0,20550.0,20000.0,20000.0,24250.0,23500.0,18047.0,28900.0
Fertilizante,Químico,GESSO AGRÍCOLA,"50,00 KG",Nordeste,BA,2023,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,"GREEN FÉRTIL AMENDOIM, AGRIBRÁS, CDX GT407X",L,Sudeste,SP,2023,0.0,0.0,2325.0,0.0,0.0,0.0,0.0,0.0,2325.0,0.0,0.0,0.0
Fertilizante,Químico,KCL,T,Sudeste,SP,2023,3.78,3.7,3.6,3.1,3.1,3.14,3.07025,3.07025,3.07025,3.07025,2.51067,2.51067
Fertilizante,Químico,KCL,T,Centro-Oeste,GO,2023,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,KCL,T,Centro-Oeste,MS,2023,3.66,3.57255,3.1,3.6,2.7,2.7,2.925,2.643,2.643,2.658,2.2,2.5
Fertilizante,Químico,MANGANÊS 10%,L,Centro-Oeste,MT,2023,1732.0,1642.0,1625.0,1608.0,1470.0,1418.0,1407.0,1415.0,1416.0,1421.0,1424.0,1424.0
Fertilizante,Químico,MANGANÊS 14%,L,Nordeste,BA,2023,6900.0,7200.0,7200.0,7300.0,6900.0,7000.0,7500.0,7300.0,7800.0,7900.0,5880.0,5900.0
Fertilizante,Químico,MANGANÊS 14%,L,Centro-Oeste,MT,2023,2001.0,1916.0,1896.0,1888.0,1788.0,1739.0,1702.0,1718.0,1716.0,1727.0,1728.0,1728.0
Fertilizante,Químico,MANGANÊS 14%,L,Nordeste,MA,2023,8159.0,8085.0,8065.0,8065.0,8022.0,8022.0,8022.0,2165.0,2165.0,2200.0,2765.0,0.0
Fertilizante,Químico,MANGANÊS E ZINCO,L,Centro-Oeste,MS,2023,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1700.0,1700.0,1750.0,1750.0
Fertilizante,Químico,MAP,"50,00 KG",Nordeste,BA,2023,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0
Fertilizante,Químico,MANGANÊS 14%,L,Centro-Oeste,MT,2024,1683.0,1681.0,1671.0,0.0,1640.0,0.0,1651.0,0.0,1584.0,0.0,1559.0,0.0
Fertilizante,Químico,MANGANÊS 14%,L,Nordeste,MA,2024,1750.0,1750.0,1820.0,0.0,1900.0,0.0,1900.0,0.0,1900.0,0.0,1500.0,0.0
Fertilizante,Químico,MANGANÊS 14%,L,Nordeste,BA,2024,2900.0,2500.0,2300.0,2400.0,1900.0,0.0,2200.0,0.0,2200.0,0.0,2300.0,0.0
Fertilizante,Químico,MANGANÊS E ZINCO,L,Centro-Oeste,MS,2024,1750.0,1750.0,1350.0,0.0,1400.0,0.0,1400.0,0.0,1280.0,0.0,1300.0,0.0
Fertilizante,Químico,MAP,T,Nordeste,PI,2024,3.49776,0.0,3.5,0.0,3.79,0.0,4.4748,0.0,4.0984,0.0,4.6,0.0
Fertilizante,Químico,MAP,"50,00 KG",Nordeste,BA,2024,0.0,0.0,25500.0,0.0,0.0,0.0,0.0,0.0,23900.0,0.0,0.0,0.0
Fertilizante,Químico,MAP,T,Centro-Oeste,DF,2024,3.3,0.0,3.3,0.0,3.3,0.0,3.3,0.0,3.5,3.5,4.75,0.0
Fertilizante,Químico,MAP,T,Sudeste,MG,2024,3.8,0.0,3.8,0.0,3.8,0.0,2.9,0.0,3.18,0.0,4.3,0.0
Fertilizante,Químico,MAP,T,Centro-Oeste,MS,2024,3.4,3.4,3.75,0.0,3.62,0.0,4.0,0.0,4.0,0.0,4.7,0.0
Fertilizante,Químico,MAP,T,Centro-Oeste,MT,2024,3.71433,3.65233,3.62367,0.0,3.754,0.0,4.34267,0.0,4.17333,0.0,4.91,0.0
Fertilizante,Químico,MAP,T,Sul,PR,2024,3.51038,3.5718,3.4,0.0,3.8835,0.0,3.8835,0.0,3.8835,0.0,4.833,0.0
Fertilizante,Químico,MAP,T,Sul,RS,2024,3.4,3.4,3.6,0.0,3.6,0.0,4.2,0.0,4.3,0.0,4.3,0.0
Fertilizante,Químico,MAP,"50,00 KG",Norte,RO,2024,0.0,0.0,34567.0,0.0,0.0,0.0,0.0,0.0,0.0,28150.0,0.0,0.0
Fertilizante,Químico,MAP + 5% MICRONUTRIENTES,T,Nordeste,BA,2024,3.9954,3.9954,3.9594,3.9594,3.3,0.0,4.125,0.0,3.9,0.0,4.1,0.0
Fertilizante,Químico,MAP PURIFICADO,T,Centro-Oeste,GO,2024,0.0,0.0,6.3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,MAP PURIFICADO,KG,Sudeste,MG,2020,650.0,650.0,650.0,650.0,640.0,640.0,640.0,650.0,650.0,650.0,650.0,650.0
Fertilizante,Químico,MAP PURIFICADO,KG,Centro-Oeste,GO,2020,700.0,700.0,700.0,900.0,650.0,650.0,650.0,530.0,530.0,530.0,530.0,550.0
Fertilizante,Químico,MAP PURIFICADO,KG,Centro-Oeste,DF,2020,650.0,650.0,650.0,650.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,MAP PURIFICADO,KG,Nordeste,BA,2020,391.0,391.0,391.0,0.0,391.0,391.0,391.0,391.0,391.0,391.0,450.0,450.0
Fertilizante,Químico,MAP PURIFICADO,T,Centro-Oeste,GO,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Fertilizante,Químico,MASTERMINS,L,Nordeste,BA,2020,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,"MICRO (CA, B)",L,Centro-Oeste,GO,2020,700.0,700.0,700.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,950.0
Fertilizante,Químico,"MICRO (CA, B)",UN,Sul,RS,2020,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0
Fertilizante,Químico,MICRONUTRIENTES,L,Sudeste,SP,2020,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.0,0.0
Fertilizante,Químico,"MICRO (S, B, CU, K)",L,Centro-Oeste,MT,2020,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,14300.0,14300.0,14300.0,14300.0,14300.0
Fertilizante,Químico,"MICRO (ZN, CA, B)",L,Centro-Oeste,MT,2020,15100.0,15100.0,15100.0,15100.0,15100.0,15100.0,15100.0,16600.0,16600.0,16600.0,16600.0,16600.0
Fertilizante,Químico,MOLIBDATO DE SÓDIO (15%) E SULFATO DE COBALTO (1%),L,Sul,RS,2020,15600.0,15600.0,15242.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0,16000.0
Fertilizante,Químico,NITRATO DE AMÔNIO,T,Sul,PR,2020,0.0,0.0,1.7984,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Fertilizante,Químico,NITRATO DE AMÔNIO,T,Sudeste,MG,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0
Fertilizante,Químico,NITRATO DE CÁLCIO,"25,00 KG",Norte,RO,2020,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,0.0
Fertilizante,Químico,MANGANÊS 10%,L,Centro-Oeste,MT,2021,833.0,833.0,873.0,873.0,873.0,873.0,888.0,927.0,960.0,1027.0,1027.0,1583.0
Fertilizante,Químico,MANGANÊS 14%,L,Centro-Oeste,MT,2021,1003.0,1003.0,1095.0,1095.0,1095.0,1425.0,1448.0,1500.0,1500.0,1550.0,1550.0,1912.0
Fertilizante,Químico,MANGANÊS 14%,L,Nordeste,MA,2021,1100.0,1100.0,1200.0,1500.0,1180.0,1180.0,3454.0,1200.0,1000.0,1470.0,1470.0,1470.0
Fertilizante,Químico,MANGANÊS 14%,KG,Centro-Oeste,MT,2021,2200.0,2200.0,2415.0,2415.0,2415.0,2415.0,2440.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,MANGANÊS 14%,L,Nordeste,BA,2021,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,900.0
Fertilizante,Químico,"MANGANÊS, 500 G/L, YARA, ADVANCE AM18",L,Centro-Oeste,GO,2021,4200.0,4200.0,4200.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0
Fertilizante,Químico,MANGANÊS E ZINCO,L,Centro-Oeste,MS,2021,800.0,840.0,871.0,900.0,900.0,900.0,900.0,900.0,980.0,1000.0,1098.0,1098.0
Fertilizante,Químico,MAP,KG,Nordeste,PB,2021,0.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fertilizante,Químico,MAP,T,Centro-Oeste,DF,2021,2.42,2.42,2.725,2.725,2.725,1.985,4.8,2.3125,2.33,2.33,6.022,605.0
Fertilizante,Químico,MAP,T,Sudeste,MG,2021,2.3,2.3,2.3,2.3,2.3,4.1,4.0,4.0,4.0,4.0,6.45,6.0
