Produto,Unidade,UF,Ano,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Grupo,Subgrupo
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,SC,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","380,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,SP,2022,"0,00","0,00","308,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","400,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL MOTORIZADO, YAMAHO, CDX GT107X, 1",UN,SC,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3.000,00","0,00","0,00","0,00",Implemento,Manual
ROÇADEIRA MANUAL,UN,AM,2022,"0,00","0,00","3.500,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
PULVERIZADOR COSTAL,UN,GO,2023,"0,00","0,00","387,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
PULVERIZADOR COSTAL,UN,PA,2023,"0,00","0,00","435,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
PULVERIZADOR COSTAL,DIÁRIA,AL,2023,"120,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,BA,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","430,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,GO,2023,"0,00","0,00","359,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,MG,2023,"0,00","0,00","435,00","0,00","0,00","0,00","0,00","0,00","484,15","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,PE,2023,"400,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","450,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,PR,2023,"0,00","0,00","314,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","454,29","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,RO,2023,"0,00","0,00","377,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","440,00","440,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,RS,2023,"0,00","0,00","350,00","0,00","0,00","0,00","0,00","0,00","382,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,SC,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","189,99","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,SP,2023,"0,00","0,00","400,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","400,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL MOTORIZADO, YAMAHO, CDX GT107X, 1",UN,SC,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3.800,00","0,00","0,00","0,00",Implemento,Manual
ROÇADEIRA MANUAL,UN,AM,2023,"0,00","0,00","3.350,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,MG,2024,"0,00","0,00","493,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,PR,2024,"0,00","0,00","405,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,RO,2024,"0,00","0,00","437,33","0,00","0,00","0,00","0,00","0,00","0,00","452,23","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,RS,2024,"0,00","0,00","350,00","0,00","0,00","0,00","0,00","0,00","400,00","0,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL, 20 LITROS, COSTAL",UN,SP,2024,"0,00","0,00","359,95","0,00","0,00","0,00","0,00","0,00","0,00","274,00","0,00","0,00",Implemento,Manual
"PULVERIZADOR COSTAL MOTORIZADO, YAMAHO, CDX GT107X, 1",UN,SC,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3.824,50","0,00","0,00","0,00",Implemento,Manual
ROÇADEIRA MANUAL,UN,AM,2024,"0,00","0,00","3.450,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Manual
"ADUBADEIRA, KAMAQ, TC59, 500 KG",UN,SP,2020,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14.200,00","0,00",Implemento,Mecânico
"AFOFADOR, 02 LINHAS",UN,PR,2020,"6.000,00","0,00","6.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 02 DISCOS",UN,RS,2020,"0,00","0,00","7.325,00","0,00","0,00","0,00","8.000,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,PR,2020,"0,00","0,00","16.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,RS,2020,"0,00","0,00","3.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 26 POL.",UN,MG,2020,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","12.000,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,RS,2020,"0,00","0,00","7.700,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.200,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SC,2020,"0,00","0,00","11.900,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SP,2020,"0,00","0,00","8.266,00","8.266,00","0,00","0,00","0,00","0,00","0,00","0,00","6.400,00","0,00",Implemento,Mecânico
"ARADO, 04 AIVECAS",UN,SP,2020,"0,00","0,00","9.350,00","9.350,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 DISCOS DE 28 POL., REVERSÍVEL",UN,MG,2020,"0,00","0,00","4.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 DISCOS DE 28 POL., REVERSÍVEL",UN,RS,2020,"0,00","0,00","14.061,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 HASTES, DE AIVECA",UN,SP,2020,"0,00","0,00","37.000,00","37.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",UN,PR,2020,"7.600,00","0,00","7.600,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",UN,MG,2020,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","13.068,00","0,00",Implemento,Mecânico
"ADUBADEIRA, KAMAQ, TC59, 500 KG",UN,SP,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","40.800,00","0,00",Implemento,Mecânico
"AFOFADOR, 02 LINHAS",UN,PR,2021,"0,00","0,00","9.800,00","0,00","0,00","0,00","0,00","0,00","11.500,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 02 DISCOS",UN,RS,2021,"0,00","0,00","8.000,00","0,00","0,00","0,00","8.000,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,PR,2021,"0,00","0,00","24.800,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,RS,2021,"0,00","0,00","3.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 26 POL.",UN,MG,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16.000,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SP,2021,"0,00","0,00","8.275,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","12.350,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,RS,2021,"0,00","0,00","8.200,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.000,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SC,2021,"0,00","0,00","14.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL., REVERSÍVEL",UN,SC,2021,"0,00","0,00","20.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 AIVECAS",UN,SP,2021,"0,00","0,00","10.275,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 DISCOS DE 28 POL., REVERSÍVEL",UN,MG,2021,"0,00","0,00","21.370,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 DISCOS DE 28 POL., REVERSÍVEL",UN,RS,2021,"0,00","0,00","21.091,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 HASTES, DE AIVECA",UN,SP,2021,"0,00","0,00","30.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",H/MAQ,SP,2021,"0,00","0,00","8.275,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ADUBADEIRA, KAMAQ, TC59, 500 KG",UN,SP,2022,"0,00","0,00","38.811,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","46.000,00","0,00",Implemento,Mecânico
"AFOFADOR, 02 LINHAS",UN,PR,2022,"0,00","0,00","18.700,00","0,00","0,00","0,00","0,00","0,00","18.700,00","18.700,00","18.700,00","18.700,00",Implemento,Mecânico
ARADO,H/MAQ,PR,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","47.800,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
ARADO,UN,PR,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","47.800,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 02 DISCOS",UN,RS,2022,"0,00","0,00","0,00","0,00","0,00","0,00","9.200,00","0,00","9.200,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,PR,2022,"0,00","0,00","29.700,00","0,00","0,00","0,00","0,00","0,00","29.700,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,RS,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 26 POL.",UN,MG,2022,"0,00","0,00","16.000,00","0,00","16.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SP,2022,"0,00","0,00","25.461,69","0,00","0,00","0,00","0,00","0,00","28.000,00","0,00","26.000,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,RS,2022,"0,00","0,00","9.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","22.000,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SC,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24.645,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL., REVERSÍVEL",UN,SC,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24.950,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 AIVECAS",UN,MG,2022,"0,00","0,00","0,00","0,00","30.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 AIVECAS",UN,SP,2022,"0,00","0,00","10.275,00","0,00","0,00","0,00","0,00","0,00","71.900,00","12.000,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 DISCOS DE 28 POL., REVERSÍVEL",UN,MG,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","26.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ADUBADEIRA, KAMAQ, TC59, 500 KG",UN,SP,2023,"0,00","0,00","21.072,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","23.000,00","0,00",Implemento,Mecânico
"AFOFADOR, 02 LINHAS",UN,PR,2023,"0,00","0,00","18.700,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
ARADO,UN,PR,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","30.750,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 02 DISCOS",UN,RS,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.350,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,PR,2023,"0,00","0,00","22.333,00","0,00","0,00","0,00","0,00","0,00","22.333,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,RS,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 26 POL.",UN,MG,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","17.000,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SP,2023,"0,00","0,00","24.000,00","0,00","0,00","0,00","0,00","0,00","17.500,00","0,00","9.500,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,RS,2023,"0,00","0,00","22.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SC,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","25.957,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL., REVERSÍVEL",UN,SC,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19.100,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 AIVECAS",UN,SP,2023,"0,00","0,00","22.200,00","0,00","0,00","0,00","0,00","0,00","21.650,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 DISCOS DE 28 POL., REVERSÍVEL",UN,RS,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 HASTES, DE AIVECA",UN,SP,2023,"0,00","0,00","30.000,00","0,00","0,00","0,00","0,00","0,00","20.600,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",UN,PR,2023,"0,00","0,00","21.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ADUBADEIRA, KAMAQ, TC59, 500 KG",UN,SP,2024,"0,00","0,00","21.000,00","0,00","0,00","0,00","0,00","0,00","0,00","21.072,00","0,00","0,00",Implemento,Mecânico
"AFOFADOR, 02 LINHAS",UN,PR,2024,"0,00","0,00","19.000,00","0,00","0,00","0,00","0,00","0,00","19.000,00","0,00","0,00","0,00",Implemento,Mecânico
ARADO,UN,PR,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24.245,83","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 02 DISCOS",UN,RS,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.350,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,PR,2024,"0,00","0,00","20.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS",UN,RS,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 26 POL.",UN,MG,2024,"0,00","0,00","16.000,00","0,00","0,00","0,00","0,00","0,00","0,00","16.500,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SC,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24.992,11","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL.",UN,SP,2024,"0,00","0,00","10.750,00","0,00","0,00","0,00","0,00","0,00","16.000,00","11.750,00","0,00","0,00",Implemento,Mecânico
"ARADO, 03 DISCOS DE 28 POL., REVERSÍVEL",UN,SC,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19.100,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 AIVECAS",UN,SP,2024,"0,00","0,00","21.000,00","0,00","0,00","0,00","0,00","0,00","21.666,67","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 AIVECAS",UN,MG,2024,"0,00","0,00","30.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 DISCOS DE 28 POL., REVERSÍVEL",UN,RS,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19.500,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 HASTES, DE AIVECA",UN,SP,2024,"0,00","0,00","20.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",UN,PR,2024,"0,00","0,00","17.800,00","0,00","0,00","0,00","0,00","0,00","17.800,00","0,00","0,00","0,00",Implemento,Mecânico
ARRANCADEIRA DE BATATA,UN,RS,2020,"0,00","0,00","22.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
ARRANCADEIRA DE BATATA,UN,SP,2020,"0,00","0,00","3.500,00","3.500,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARRANCADOR, 02 LINHAS, AGROMÉRICA",UN,SP,2020,"0,00","0,00","43.000,00","43.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARRANCADOR, KBM, FST ZX80D, 02 LINHAS",UN,SP,2020,"0,00","0,00","38.500,00","38.500,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, HERBICAT, 1450",UN,MG,2020,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.800,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, JACTO, TC59 HYDRO, 600 LITROS",UN,RS,2020,"0,00","0,00","13.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, JACTO, TC59 HYDRO, 600 LITROS",UN,SC,2020,"0,00","0,00","17.500,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"BAZUCA GRANELEIRA, 12 TONELADAS",UN,MG,2020,"50.000,00","50.000,00","50.000,00","50.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
CALCAREADOR,UN,BA,2020,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","28.000,00","0,00",Implemento,Mecânico
"CARRETA, 02 TONELADAS",UN,RS,2020,"0,00","0,00","7.008,00","0,00","0,00","0,00","5.000,00","0,00","0,00","0,00","5.500,00","0,00",Implemento,Mecânico
"CARRETA, 03 TONELADAS",UN,MG,2020,"0,00","0,00","10.038,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.848,59","0,00",Implemento,Mecânico
"CARRETA, 04 TONELADAS, 4 RODAS S/PNEUS",UN,MG,2020,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.500,00","0,00",Implemento,Mecânico
"CARRETA, 1,5 TONELADA",UN,RS,2020,"0,00","0,00","4.500,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"CARRETA, 1,5 TONELADA",UN,MG,2020,"0,00","0,00","4.427,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"CARRETA, 25 TONELADAS, BAZUCA",UN,MT,2020,"129.540,00","129.540,00","129.540,00","129.540,00","129.540,00","129.540,00","129.540,00","129.540,00","129.540,00","142.494,00","149.618,00","149.618,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",UN,PR,2021,"0,00","0,00","12.500,00","0,00","0,00","0,00","0,00","0,00","18.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",UN,MG,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24.700,00","0,00",Implemento,Mecânico
ARRANCADEIRA DE BATATA,UN,RS,2021,"0,00","0,00","22.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
ARRANCADEIRA DE BATATA,UN,SP,2021,"0,00","0,00","3.500,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARRANCADOR, 02 LINHAS, AGROMÉRICA",UN,SP,2021,"0,00","0,00","40.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"ARRANCADOR, KBM, FST ZX80D, 02 LINHAS",UN,SP,2021,"0,00","0,00","40.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, HERBICAT, 1450",UN,MG,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","18.000,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, JACTO, TC59 HYDRO, 600 LITROS",UN,RS,2021,"0,00","0,00","13.000,00","0,00","0,00","0,00","0,00","90.000,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, JACTO, TC59 HYDRO, 600 LITROS",UN,SC,2021,"0,00","0,00","30.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, JACTO, TC59 HYDRO, 800 LITROS",UN,PR,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","36.800,00","0,00","120.000,00","0,00",Implemento,Mecânico
CALCAREADOR,UN,BA,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","58.000,00","0,00",Implemento,Mecânico
"CARRETA, 02 TONELADAS",UN,RS,2021,"0,00","0,00","9.000,00","0,00","0,00","0,00","5.500,00","0,00","0,00","0,00","6.000,00","0,00",Implemento,Mecânico
"CARRETA, 03 TONELADAS",UN,SC,2021,"0,00","0,00","11.800,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"CARRETA, 03 TONELADAS",UN,MG,2021,"0,00","0,00","10.038,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","15.000,00","0,00",Implemento,Mecânico
"CARRETA, 04 TONELADAS, 4 RODAS S/PNEUS",UN,MG,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16.000,00","0,00",Implemento,Mecânico
"ARADO, 04 DISCOS DE 28 POL., REVERSÍVEL",UN,RS,2022,"0,00","0,00","20.000,00","0,00","0,00","0,00","0,00","0,00","21.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 04 HASTES, DE AIVECA",UN,SP,2022,"0,00","0,00","30.000,00","0,00","0,00","0,00","0,00","0,00","71.900,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",H/MAQ,SP,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.275,00","0,00","0,00","0,00",Implemento,Mecânico
"ARADO, 3 AIVECAS, DE AIVECA",UN,PR,2022,"0,00","0,00","21.000,00","0,00","0,00","0,00","0,00","0,00","21.000,00","21.000,00","21.000,00","21.000,00",Implemento,Mecânico
ARRANCADEIRA DE BATATA,UN,SP,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","52.000,00","0,00","0,00","0,00",Implemento,Mecânico
ARRANCADEIRA DE BATATA,UN,RS,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","35.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ARRANCADOR, 02 LINHAS, AGROMÉRICA",UN,SP,2022,"0,00","0,00","40.000,00","0,00","0,00","0,00","0,00","0,00","75.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ARRANCADOR, KBM, FST ZX80D, 02 LINHAS",UN,SP,2022,"0,00","0,00","40.000,00","0,00","0,00","0,00","0,00","0,00","75.000,00","0,00","0,00","0,00",Implemento,Mecânico
"ATOMIZADOR, 2000 L",UN,SP,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","100.000,00","0,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, HERBICAT, 1450",UN,MG,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","18.000,00","0,00",Implemento,Mecânico
"BARRA PULVERIZADORA, JACTO, TC59 HYDRO, 600 LITROS",UN,RS,2022,"91.750,00","93.000,00","72.500,00","72.500,00","72.500,00","72.500,00","68.000,00","69.000,00","52.000,00","69.000,00","70.700,00","71.500,00",Implemento,Mecânico
"BARRA PULVERIZADORA, JACTO, TC59 HYDRO, 600 LITROS",UN,SC,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","46.274,00","0,00","0,00","0,00",Implemento,Mecânico
